,date,newspaper,page_number,page_url,full_segment,type
79,1956-03-12,UM,7,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-12-7.jpg,"


اونداڠن فيدرال لاڠة اکن
مپوأل توان چيف سيکريتاري دالم






مريک يڠ بوکن رعية فرسکتوان




ملايو کلنتن اکن دادکن دسيني
فد 30 افريل دفن فرسيداڠن اين
دجڠک اکن دبوک اوله داتوء
اريا دراج فمڠکو منتري بسر

ميشکو قوم ايبو




دفن انتوق مڠو تيف درما


$4000

سيام مق يوڠ روڠݢيڠ وايڠ کوليه

",film
80,1956-03-17,UM,7,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-17-7.jpg,"
94963 4963 133133 ميتر




245 هڠݢ 3 فرخبران٢ دان ريعة


سرڠکي 63 49 76.2 133.9 ميتر

چارا سيارن 615 اندونيسيا دان




فوليس نݢارا 8 فرخبران٢ 8.05


وايڠ ݢوليق 10 فرخبران٢ 15 10 هڠݢ

ايسوق 4963_9133 ميتر جم 7


",puppetry
81,1956-03-21,UM,6,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-21-6.jpg,"بوسباݢي کواجيفن تيف٢ رعية






2
دکتاکن برجودي ايت



فرکارا برجودي ايت تله فنجادي٢


دري سمنجق مولا فرماينن






اين:


يڠ






فوڽ فساوة ايت اي اکن د باير20 1.20$


بخ






ي

لو
يڠ تله مڠها بيسکن واڠ دان ممبن يرکن






الور ݢاجه 20 مرج 


تله برستوجو مڠادکن تماش






فرماينن اکن دادکن دالم تماش


قة فرتنجوقئن وايڠ ݢمبر






توان ݢورو اݢام مدرسه ترسبوة


دمدرسه ترسبوة تله مندافة
",film
82,1956-03-24,UM,4,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-24-4.jpg,"

دفولو براني


مڠوچفکن ستيڠݢي٢ تهنشه دان




بهاݢين سيڠافورا کران تله






براس کسوليتن برکنأن دڠن
اير تتافي دڠن اوسها بليو

اير دفولو براني مک فد هاري






کامي فندودق کمفوڠ
کمفادڠ مڠوچفکن ريبوان

کوانتن يڠ تله منايڠکن وايڠ






سفرت اين جاڠنله برلاکو
لاݢي  شيفرس 33 کمفادڠ

★  ★






فرکارا اين فاتوة دامبيل
فرهاتين برة اوله فيهق يڠ

.

",theatre/opera
83,1956-03-30,UM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-30-2.jpg,"أ طيب ايواهيم وکيل






کاوالن کراجأن
جوافن فيهق کراجأن



بتول سامسکالن کتاڽ لايانن يڠ


هيبوران وايڠ ݢمبر فون سنتياس

",film
84,1956-04-14,UM,8,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-04-14-8.jpg,"
مونکين اکن دواکيلي دالم




کتوا منتري ديبيد مارشن يڠ


ت رومبوڠن مرديکا اکن منيمبڠکن
فرمنتأن قوم سراني بهوا قوم٢






وکيل٢ مريک سنديري انتوق
دودق دالم ديوان فزهيمفونن

توان مارشل ممبريتاهو






قوم٢ کچيل
رومبوڠن مرديکا اين اکن

هاري رابو دفن دلندن برسام٢






لبه 60 اورڠ فتري٢ جوݢية
انق٢ وايڠ بڠساون فلاکون٢

5






فڠنجور فرجمفأن ترسبوة
أ حسن چيک ممالم مپرو سموا

ترمبوة سفاي حاضر فد هاري






حاج عبد اللطيف فڠاره جباتن
فنراڠن فرسکتوان دان توان فر

فڠالمن دالم حال احوال کسنيان فک

",theatre/opera
85,1956-04-15,UM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-04-15-2.jpg,"کلڠ 15 افريل  توان لي ءيڠ تيه





بلنيو تله مپروسفاي منمجر٢ تيف٢
فڠݢوڠ وايڠ دکلڠ بکرجسام دان ممبنتو
کراجأن مڠا تسي حال ترسبوة
رسکيراڽ فرکارا اين تيدق


",theatre/opera
86,1956-04-19,UM,5,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-04-19-5.jpg,"

ايت اکن دبچ بواة کالي يڠ


فن






ملايا دسيڠافورا مڠالوکن٢ رنچاڠن


جوݢية انق٢ وايڠ بڠساون فلاکون٢






ملايو يڠ مڠنجورکن فرساتوان ايت


دستوجوي دالم فرجمفأن يڠ تله



",theatre/opera
87,1956-04-29,UM,6,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-04-29-6.jpg,"

هاڽ انتوق اورڠ٢ ملايو تتافي
انتوق فندودق٢ تانه ملايو
ملورهڽ








تيدق کتيڠݢالن فول وايڠ
بڠساون سوات فنتر انتوق








فستا کودا يأن اين اداله
جوݢ مروفاکن سوات کرجسام",theatre/opera
88,1956-05-02,UM,5,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-02-5.jpg,"


رومه دي او فاسير فوتيه فوکوء
ترسبوة مڠلوارکن 50 بوتير بواه
تومبوه برديرية٢







سرت سورڠ انقڽ دالم دوکجيت
ماس ابن کران ساتو کبکارن








درومهڽ استريڽ دان نقڽ فرݢي ککلينيق سمنتارا کاريم
بکرج دفڠݢوڠ وايڠ نيو الحمبرا



",film
89,1956-05-15,UM,3,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-15-3.jpg,"کتوا ججاهن ايت أ محمد





بباݢي ساتو امارن دي
برکات ساي تيدق سوک فرکارا
سماچم ايت دبريتأو کفد اورڠ٢
سورتخبر کران ايت برمعنى


فڠݢاوا٢ا ايت جوݢ تله


کوالا لمفور14 مي  فڠݢوڠ٢






وايڠ دسيني مننجوقکن فيلم٢
ملايو سکارڠ تتافي سڠݢهفون


نيدق جوݢ کتيڠݢالن منجادي

",film
90,1956-05-18,UM,4,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-18-4.jpg,"
فڠݢکوڠ وايڠ




اين تله منجادي سوڠتن


تروس

برکواس مڠمبيل تيندقئن




هندق بلاجر دسبکن مڠنتوق


دمان ابڠ ساي

ساي يعقوب بن باچيق




کوالا فيله نݢري سمبيلن


باچيق يڠ تله برفيسه دڠن

کابرڽ اڠ ساي ايت سکارڠ




جالن سورة کفد علامة ساي


اوچفکن ريبوان تريمکاسيه 

洪




سبواه ککريتا دفکن کمفوڠ


مڠݢوناکن ايرڽ انتوق مينوم دان

دبواڠکن دسبله هيليرڽ کران




دالم حال اين دان جاڠنله
هندقڽ برلاکو تروسمنروس
دماس دفن  کسوما هاتي
",film
91,1956-05-28,UM,4,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-28-4.jpg,"
فوستأک ايت کلق تيدق سڠݢوف




سفاي حال يڠ دمکين جاڠن
ترجادي مک باکل فڠاره بالي

چارا٢ مڽلسيکن سوأل اين
سبلوم سوال٢ يڠ لاين






کورڠ لا يانن دان سباݢيڽ سفاي
دچاري دان دݢوناکن

برکسن انتوق مڠنل باکة٢






تأد کتوا؟
تله باڽق کالي فنوليس٢

کمفوڠ وأ تنجوڠ سيڠافورا






دري اورڠ٢ ملايو
سبب تيدق اد سئورڠ کتوا

حال يڠ برسڠکوتن دڠن






30 تاهون دولودکمفوڠ اين اد
ممفوڽأي شورڠ کتوايڠ دحرماتي

دافتله بليو مڠوروسکن سݢل






رامي انتوق ممفرکوکوهکن
فرفادوان دانتارا فندودق٢

دافة فول ملنتيق سورڠ کتوا




",metaphor
92,1956-06-01,UM,4,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-06-01-4.jpg,"منوده لبي٢ فون ساتو دري






دري فڠاجران لبي٢ دکمفوڠ
ايت انتوق دجاديکن باهن٢

کموندورأن بڠسا ملايو






يڠ سوکاکن کفد کماجوان دان
کبڠکيتن بڠساڽ

کموندوران بڠسا ملايو لبه بسر






مأو وايڠ کهبر
سوده لام بنر راساڽ فجابة

وايڠ ݢمبر دکمفوڠ کامي سوڠي






کامي سفاي فجابة فنراڠن ايت
دافة منايڠکنڽ دسيني  ايس

*






کران کماتين سوامي ساي دقتور
حمزه بارو٢ اين يأيت دري

سرت بهاݢين٢ دان چواڠن






★
ترنيهکاسيه

دري فاسوقکن نمبر 4 فولايس
",puppetry
93,1956-06-13,UM,8,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-06-13-8.jpg,"
حال احوال فنانمن فادي دفݢري٢




a


1



.
سة وايڠ ݢمبر دليک ݢاردن
کوالا لمفور 12 حون 








يڠ مڠندوڠي فندودق سرامي 80
جال جوتاجيوا تتافي فندودق٢ ايت








ا.bd اين اوجرڽ
کݢليساهن يڠ برلاکو داسيا








يتم مڽتوجوءي فمبناسأن تتافي رعية
ين اجلات چوما تأو بهوا مريک








ئن
کن برکات انتوق ممهامي اسيا








سباݢي فنوتف توان حاج
موکرنو برکات بهوا ولو فون








سلما دسيني سوکر نو تله فون
ي",film
94,1956-06-29,UM,6,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-06-29-6.jpg,"

به فرسکتوان مواکيلي فمودا٢


نکوءين





الله جوايڠ ککل




ن سئورڠ بيدان ملايو يڠ ترکنل


موقت منونيکن فرض حج دمکة

75 تاهون سئورڠ توا يڠ دسايڠي




سماس اد حيانن الله يersmée تله مميدانکن لبه درفد 2000


چيء بببي عأيشه دان أ

کأونسلو دان دي او باليڠ أ


",puppetry
95,1956-07-01,UM,6,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-01-6.jpg,"


دالم تاهون يڠ لالو ايراما
جوݢية ملايو اين تله مندافة
سمبوتن يڠ مرياه بيلا دي







تاري پاڽي دان لاکون يڠ
اصلي ترماسوقله بوريا وايڠ





",puppetry
96,1956-07-11,UM,6,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-11-6.jpg,"لو تارين يت تارق 2






اکن مڠادکن مالم ݢمبيرا
پرسوکريا کران مپمبوة هاري
راي حج انتوق موڠة درما فڠاکف



فرادوان اکن دادکن فد تيف٢
مالم ترسبوة سفرت وايڠ چينا








",film
97,1956-07-13,UM,4,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-13-4.jpg,"

فرتنجوقئن بارڠ٢ فرتوکاڠن

ملاڠور تله دادکن فد 7 دان 8
5






کدوا٢ مالم ترسبوة تله


اوله مريک اياله وايڠ چينا دان






سبݢيمان بڠسا٢ اسيڠ بڠسا
م ملايو جوݢ اد ممفوڽأي

اوله ايت هيدوفکنله کسنيان






乙
باف سوکالا

了






سميڠݢو


了






دان داتوء ساي


سيفوة دکمفوڠ لامه فيرق اي






ݢورو بسر سکوله ملايو الور

نأ بر فأيل ة
تأ",theatre/opera
98,1956-07-24,UM,7,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-24-7.jpg,"تاد بنتوان کفد فتاني٢ اين






جوافن کراجأن يڠ
دبنتڠکن ددالم مجلس مشوارة




فارية
رنچاڠن ترسبوة اکن








کوالا ليفيس 23 جولي 
تماش ""فن فير"" امنو چواڠن








فد سبله مالمڽ فرتنجوقئن
وايڠ ݢمبر فرايکاتن دري کوالا

",film
99,1956-07-24,UM,8,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-24-8.jpg,"

اصلي دري برباݢي٢ بڠسا وايڠ


فد سبله سياڠ فرتنجوقئن٢






دان ترمبن 13 اوݢس ة فرتنجوقئن٢ کصيحاتن دان فراوسهأن٢ کمفوڠ",film
